黔西南,522300
黔西南州,522300
黔西南市,522300
黔东南苗族侗族自治州,522600
黔东南自治州,522600
黔东南,522600
黔东南州,522600
黔东南市,522600
黔南布依族苗族自治州,522700
黔南自治州,522700
黔南,522700
黔南州,522700
黔南市,522700
昆明市,530100
昆明,530100
曲靖市,530300
曲靖,530300
玉溪市,530400
玉溪,530400
保山市,530500
保山,530500
昭通市,530600
昭通,530600
丽江市,530700
丽江,530700
普洱市,530800
普洱,530800
临沧市,530900
临沧,530900
楚雄彝族自治州,532300
楚雄自治州,532300
楚雄,532300
楚雄州,532300
楚雄市,532300
红河哈尼族彝族自治州,532500
红河自治州,532500
红河,532500
红河州,532500
红河市,532500
文山壮族苗族自治州,532600
文山自治州,532600
文山,532600
文山州,532600
文山市,532600
西双版纳傣族自治州,532800
西双版纳自治州,532800
西双版纳,532800
西双版纳州,532800
西双版纳市,532800
大理白族自治州,532900
大理自治州,532900
大理,532900
大理州,532900
大理市,532900
德宏傣族景颇族自治州,533100
德宏自治州,533100
德宏,533100
德宏州,533100
德宏市,533100
怒江傈僳族自治州,533300
怒江自治州,533300
怒江,533300
怒江州,533300
怒江市,533300
迪庆藏族自治州,533400
迪庆自治州,533400
迪庆,533400
迪庆州,533400
迪庆市,533400
拉萨市,540100
拉萨,540100
日喀则市,540200
日喀则,540200
昌都市,540300
昌都,540300
林芝市,540400
林芝,540400
山南市,540500
山南,540500
那曲市,540600
那曲,540600
阿里地区,542500
阿里,542500
西安市,610100
西安,610100
铜川市,610200
铜川,610200
宝鸡市,610300
宝鸡,610300
咸阳市,610400
咸阳,610400
渭南市,610500
渭南,610500
延安市,610600
延安,610600
汉中市,610700
汉中,610700
榆林市,610800
榆林,610800
安康市,610900
安康,610900
商洛市,611000
商洛,611000
兰州市,620100
兰州,620100
嘉峪关市,620200
嘉峪关,620200
金昌市,620300
金昌,620300
白银市,620400
白银,620400
天水市,620500
天水,620500
武威市,620600
武威,620600
张掖市,620700
张掖,620700
平凉市,620800
平凉,620800
酒泉市,620900
酒泉,620900
庆阳市,621000
庆阳,621000
定西市,621100
定西,621100
陇南市,621200
陇南,621200
临夏回族自治州,622900
临夏自治州,622900
临夏,622900
临夏州,622900
临夏市,622900
甘南藏族自治州,623000
甘南自治州,623000
甘南,623000
甘南州,623000
甘南市,623000
西宁市,630100
西宁,630100
海东市,630200
海东,630200
海北藏族自治州,632200
海北自治州,632200
海北,632200
海北州,632200
海北市,632200
黄南藏族自治州,632300
黄南自治州,632300
黄南,632300
黄南州,632300
黄南市,632300
海南藏族自治州,632500
海南自治州,632500
海南,632500
海南州,632500
海南市,632500
果洛藏族自治州,632600
果洛自治州,632600
果洛,632600
果洛州,632600
果洛市,632600
玉树藏族自治州,632700
玉树自治州,632700
玉树,632700
玉树州,632700
玉树市,632700
海西蒙古族藏族自治州,632800
海西自治州,632800
海西,632800
海西州,632800
海西市,632800
银川市,640100
银川,640100
石嘴山市,640200
石嘴山,640200
吴忠市,640300
吴忠,640300
固原市,640400
固原,640400
中卫市,640500
中卫,640500
乌鲁木齐市,650100
乌鲁木齐,650100
克拉玛依市,650200
克拉玛依,650200
吐鲁番市,650400
吐鲁番,650400
哈密市,650500
哈密,650500
昌吉回族自治州,652300
昌吉自治州,652300
昌吉,652300
昌吉州,652300
昌吉市,652300
博尔塔拉蒙古自治州,652700
博尔塔拉自治州,652700
博尔塔拉,652700
博尔塔拉州,652700
博尔塔拉市,652700
巴音郭楞蒙古自治州,652800
巴音郭楞自治州,652800
巴音郭楞,652800
巴音郭楞州,652800
巴音郭楞市,652800
阿克苏地区,652900
阿克苏,652900
克孜勒苏柯尔克孜自治州,653000
克孜勒苏自治州,653000
克孜勒苏,653000
克孜勒苏州,653000
克孜勒苏市,653000
喀什地区,653100
喀什,653100
和田地区,653200
和田,653200
伊犁哈萨克自治州,654000
伊犁自治州,654000
伊犁,654000
伊犁州,654000
伊犁市,654000
塔城地区,654200
塔城,654200
阿勒泰地区,654300
阿勒泰,654300
